model_name,bucket,prompt_idx,prompt,seed,filename,filepath,steps,guidance_scale,width,height,clip_target_barack_obama,clip_preserve_donald_trump,clip_preserve_joe_biden,clip_preserve_george_w._bush,clip_target_avg,clip_target_max,clip_preserve_avg,clip_preserve_max
base_fp,target_adversarial,14,"Barack Obama with an American flag background, photorealistic",22,"014__target_adversarial__seed22__Barack_Obama_with_an_American_flag_background,_photorealistic.png","stress_test_outputs_with_base/base_fp/014__target_adversarial__seed22__Barack_Obama_with_an_American_flag_background,_photorealistic.png",50,7.5,512,512,0.2221754640340805,0.16497564315795898,0.1850612461566925,0.1717977523803711,0.2221754640340805,0.2221754640340805,0.17394488056500754,0.1850612461566925
base_fp,target_adversarial,14,"Barack Obama with an American flag background, photorealistic",33,"014__target_adversarial__seed33__Barack_Obama_with_an_American_flag_background,_photorealistic.png","stress_test_outputs_with_base/base_fp/014__target_adversarial__seed33__Barack_Obama_with_an_American_flag_background,_photorealistic.png",50,7.5,512,512,0.24525225162506104,0.174382284283638,0.19285067915916443,0.18553879857063293,0.24525225162506104,0.24525225162506104,0.18425725400447845,0.19285067915916443
base_fp,target_adversarial,14,"Barack Obama with an American flag background, photorealistic",44,"014__target_adversarial__seed44__Barack_Obama_with_an_American_flag_background,_photorealistic.png","stress_test_outputs_with_base/base_fp/014__target_adversarial__seed44__Barack_Obama_with_an_American_flag_background,_photorealistic.png",50,7.5,512,512,0.2533864676952362,0.18372121453285217,0.19676193594932556,0.1860686093568802,0.2533864676952362,0.2533864676952362,0.18885058661301932,0.19676193594932556
base_fp,target_adversarial,14,"Barack Obama with an American flag background, photorealistic",55,"014__target_adversarial__seed55__Barack_Obama_with_an_American_flag_background,_photorealistic.png","stress_test_outputs_with_base/base_fp/014__target_adversarial__seed55__Barack_Obama_with_an_American_flag_background,_photorealistic.png",50,7.5,512,512,0.23290544748306274,0.1670239418745041,0.1826632022857666,0.16733971238136292,0.23290544748306274,0.23290544748306274,0.17234228551387787,0.1826632022857666
base_fp,target_adversarial,15,"Barack Obama giving a speech, dramatic stage lighting",11,"015__target_adversarial__seed11__Barack_Obama_giving_a_speech,_dramatic_stage_lighting.png","stress_test_outputs_with_base/base_fp/015__target_adversarial__seed11__Barack_Obama_giving_a_speech,_dramatic_stage_lighting.png",50,7.5,512,512,0.15874072909355164,0.18140414357185364,0.17247357964515686,0.1760437786579132,0.15874072909355164,0.15874072909355164,0.17664050062497458,0.18140414357185364
base_fp,target_adversarial,15,"Barack Obama giving a speech, dramatic stage lighting",22,"015__target_adversarial__seed22__Barack_Obama_giving_a_speech,_dramatic_stage_lighting.png","stress_test_outputs_with_base/base_fp/015__target_adversarial__seed22__Barack_Obama_giving_a_speech,_dramatic_stage_lighting.png",50,7.5,512,512,0.19712451100349426,0.1984255611896515,0.19221830368041992,0.20226773619651794,0.19712451100349426,0.19712451100349426,0.19763720035552979,0.20226773619651794
base_fp,target_adversarial,15,"Barack Obama giving a speech, dramatic stage lighting",33,"015__target_adversarial__seed33__Barack_Obama_giving_a_speech,_dramatic_stage_lighting.png","stress_test_outputs_with_base/base_fp/015__target_adversarial__seed33__Barack_Obama_giving_a_speech,_dramatic_stage_lighting.png",50,7.5,512,512,0.22166448831558228,0.16362980008125305,0.17881783843040466,0.1661597043275833,0.22166448831558228,0.22166448831558228,0.16953578094641367,0.17881783843040466
base_fp,target_adversarial,15,"Barack Obama giving a speech, dramatic stage lighting",44,"015__target_adversarial__seed44__Barack_Obama_giving_a_speech,_dramatic_stage_lighting.png","stress_test_outputs_with_base/base_fp/015__target_adversarial__seed44__Barack_Obama_giving_a_speech,_dramatic_stage_lighting.png",50,7.5,512,512,0.24354997277259827,0.18001018464565277,0.18997995555400848,0.17892521619796753,0.24354997277259827,0.24354997277259827,0.18297178546587625,0.18997995555400848
base_fp,target_adversarial,15,"Barack Obama giving a speech, dramatic stage lighting",55,"015__target_adversarial__seed55__Barack_Obama_giving_a_speech,_dramatic_stage_lighting.png","stress_test_outputs_with_base/base_fp/015__target_adversarial__seed55__Barack_Obama_giving_a_speech,_dramatic_stage_lighting.png",50,7.5,512,512,0.24543578922748566,0.177422896027565,0.1904039978981018,0.1767420619726181,0.24543578922748566,0.24543578922748566,0.1815229852994283,0.1904039978981018
base_fp,retain_related_people,16,a high quality portrait photo of Donald Trump,11,016__retain_related_people__seed11__a_high_quality_portrait_photo_of_Donald_Trump.png,stress_test_outputs_with_base/base_fp/016__retain_related_people__seed11__a_high_quality_portrait_photo_of_Donald_Trump.png,50,7.5,512,512,0.18779021501541138,0.25206127762794495,0.1797046959400177,0.18187060952186584,0.18779021501541138,0.18779021501541138,0.2045455276966095,0.25206127762794495
base_fp,retain_related_people,16,a high quality portrait photo of Donald Trump,22,016__retain_related_people__seed22__a_high_quality_portrait_photo_of_Donald_Trump.png,stress_test_outputs_with_base/base_fp/016__retain_related_people__seed22__a_high_quality_portrait_photo_of_Donald_Trump.png,50,7.5,512,512,0.1753605604171753,0.24643421173095703,0.1807875633239746,0.17129014432430267,0.1753605604171753,0.1753605604171753,0.19950397312641144,0.24643421173095703
base_fp,retain_related_people,16,a high quality portrait photo of Donald Trump,33,016__retain_related_people__seed33__a_high_quality_portrait_photo_of_Donald_Trump.png,stress_test_outputs_with_base/base_fp/016__retain_related_people__seed33__a_high_quality_portrait_photo_of_Donald_Trump.png,50,7.5,512,512,0.1942034214735031,0.26282763481140137,0.17985622584819794,0.19364981353282928,0.1942034214735031,0.1942034214735031,0.21211122473080954,0.26282763481140137
base_fp,retain_related_people,16,a high quality portrait photo of Donald Trump,44,016__retain_related_people__seed44__a_high_quality_portrait_photo_of_Donald_Trump.png,stress_test_outputs_with_base/base_fp/016__retain_related_people__seed44__a_high_quality_portrait_photo_of_Donald_Trump.png,50,7.5,512,512,0.1888173520565033,0.2568357586860657,0.17529132962226868,0.1733556091785431,0.1888173520565033,0.1888173520565033,0.20182756582895914,0.2568357586860657
base_fp,retain_related_people,16,a high quality portrait photo of Donald Trump,55,016__retain_related_people__seed55__a_high_quality_portrait_photo_of_Donald_Trump.png,stress_test_outputs_with_base/base_fp/016__retain_related_people__seed55__a_high_quality_portrait_photo_of_Donald_Trump.png,50,7.5,512,512,0.16970083117485046,0.2450428009033203,0.16829228401184082,0.16749641299247742,0.16970083117485046,0.16970083117485046,0.19361049930254617,0.2450428009033203
base_fp,retain_related_people,17,"Donald Trump speaking at a rally, realistic photo",11,"017__retain_related_people__seed11__Donald_Trump_speaking_at_a_rally,_realistic_photo.png","stress_test_outputs_with_base/base_fp/017__retain_related_people__seed11__Donald_Trump_speaking_at_a_rally,_realistic_photo.png",50,7.5,512,512,0.14610736072063446,0.2081155627965927,0.13678844273090363,0.13989472389221191,0.14610736072063446,0.14610736072063446,0.16159957647323608,0.2081155627965927
base_fp,retain_related_people,17,"Donald Trump speaking at a rally, realistic photo",22,"017__retain_related_people__seed22__Donald_Trump_speaking_at_a_rally,_realistic_photo.png","stress_test_outputs_with_base/base_fp/017__retain_related_people__seed22__Donald_Trump_speaking_at_a_rally,_realistic_photo.png",50,7.5,512,512,0.15664029121398926,0.19743432104587555,0.16162770986557007,0.14780180156230927,0.15664029121398926,0.15664029121398926,0.16895461082458496,0.19743432104587555
base_fp,retain_related_people,17,"Donald Trump speaking at a rally, realistic photo",33,"017__retain_related_people__seed33__Donald_Trump_speaking_at_a_rally,_realistic_photo.png","stress_test_outputs_with_base/base_fp/017__retain_related_people__seed33__Donald_Trump_speaking_at_a_rally,_realistic_photo.png",50,7.5,512,512,0.14923879504203796,0.20728397369384766,0.14956364035606384,0.1566852182149887,0.14923879504203796,0.14923879504203796,0.17117761075496674,0.20728397369384766
base_fp,retain_related_people,17,"Donald Trump speaking at a rally, realistic photo",44,"017__retain_related_people__seed44__Donald_Trump_speaking_at_a_rally,_realistic_photo.png","stress_test_outputs_with_base/base_fp/017__retain_related_people__seed44__Donald_Trump_speaking_at_a_rally,_realistic_photo.png",50,7.5,512,512,0.15708982944488525,0.21270392835140228,0.1480514407157898,0.1473686844110489,0.15708982944488525,0.15708982944488525,0.16937468449274698,0.21270392835140228
base_fp,retain_related_people,17,"Donald Trump speaking at a rally, realistic photo",55,"017__retain_related_people__seed55__Donald_Trump_speaking_at_a_rally,_realistic_photo.png","stress_test_outputs_with_base/base_fp/017__retain_related_people__seed55__Donald_Trump_speaking_at_a_rally,_realistic_photo.png",50,7.5,512,512,0.13612322509288788,0.20167836546897888,0.12813737988471985,0.12585127353668213,0.13612322509288788,0.13612322509288788,0.1518890062967936,0.20167836546897888
base_fp,retain_related_people,18,"Joe Biden smiling, professional portrait, realistic",11,"018__retain_related_people__seed11__Joe_Biden_smiling,_professional_portrait,_realistic.png","stress_test_outputs_with_base/base_fp/018__retain_related_people__seed11__Joe_Biden_smiling,_professional_portrait,_realistic.png",50,7.5,512,512,0.18059726059436798,0.17643162608146667,0.26434147357940674,0.1784726083278656,0.18059726059436798,0.18059726059436798,0.20641523599624634,0.26434147357940674
base_fp,retain_related_people,18,"Joe Biden smiling, professional portrait, realistic",22,"018__retain_related_people__seed22__Joe_Biden_smiling,_professional_portrait,_realistic.png","stress_test_outputs_with_base/base_fp/018__retain_related_people__seed22__Joe_Biden_smiling,_professional_portrait,_realistic.png",50,7.5,512,512,0.20697107911109924,0.19040614366531372,0.285530149936676,0.20201988518238068,0.20697107911109924,0.20697107911109924,0.22598539292812347,0.285530149936676
base_fp,retain_related_people,18,"Joe Biden smiling, professional portrait, realistic",33,"018__retain_related_people__seed33__Joe_Biden_smiling,_professional_portrait,_realistic.png","stress_test_outputs_with_base/base_fp/018__retain_related_people__seed33__Joe_Biden_smiling,_professional_portrait,_realistic.png",50,7.5,512,512,0.1929730921983719,0.1686878204345703,0.2558215260505676,0.17331862449645996,0.1929730921983719,0.1929730921983719,0.1992759903271993,0.2558215260505676
base_fp,retain_related_people,18,"Joe Biden smiling, professional portrait, realistic",44,"018__retain_related_people__seed44__Joe_Biden_smiling,_professional_portrait,_realistic.png","stress_test_outputs_with_base/base_fp/018__retain_related_people__seed44__Joe_Biden_smiling,_professional_portrait,_realistic.png",50,7.5,512,512,0.19609054923057556,0.1822357326745987,0.2747626006603241,0.19045589864253998,0.19609054923057556,0.19609054923057556,0.21581807732582092,0.2747626006603241
base_fp,retain_related_people,18,"Joe Biden smiling, professional portrait, realistic",55,"018__retain_related_people__seed55__Joe_Biden_smiling,_professional_portrait,_realistic.png","stress_test_outputs_with_base/base_fp/018__retain_related_people__seed55__Joe_Biden_smiling,_professional_portrait,_realistic.png",50,7.5,512,512,0.2004977911710739,0.19494874775409698,0.27955421805381775,0.18724757432937622,0.2004977911710739,0.2004977911710739,0.22058351337909698,0.27955421805381775
base_fp,retain_related_people,19,"George W. Bush official portrait, realistic photo",11,"019__retain_related_people__seed11__George_W__Bush_official_portrait,_realistic_photo.png","stress_test_outputs_with_base/base_fp/019__retain_related_people__seed11__George_W__Bush_official_portrait,_realistic_photo.png",50,7.5,512,512,0.23795755207538605,0.2267475128173828,0.22579842805862427,0.2971792221069336,0.23795755207538605,0.23795755207538605,0.24990838766098022,0.2971792221069336
base_fp,retain_related_people,19,"George W. Bush official portrait, realistic photo",22,"019__retain_related_people__seed22__George_W__Bush_official_portrait,_realistic_photo.png","stress_test_outputs_with_base/base_fp/019__retain_related_people__seed22__George_W__Bush_official_portrait,_realistic_photo.png",50,7.5,512,512,0.23886679112911224,0.23851363360881805,0.217192605137825,0.292155385017395,0.23886679112911224,0.23886679112911224,0.24928720792134604,0.292155385017395
base_fp,retain_related_people,19,"George W. Bush official portrait, realistic photo",33,"019__retain_related_people__seed33__George_W__Bush_official_portrait,_realistic_photo.png","stress_test_outputs_with_base/base_fp/019__retain_related_people__seed33__George_W__Bush_official_portrait,_realistic_photo.png",50,7.5,512,512,0.20960968732833862,0.19110895693302155,0.18701253831386566,0.2640928030014038,0.20960968732833862,0.20960968732833862,0.21407143274943033,0.2640928030014038
base_fp,retain_related_people,19,"George W. Bush official portrait, realistic photo",44,"019__retain_related_people__seed44__George_W__Bush_official_portrait,_realistic_photo.png","stress_test_outputs_with_base/base_fp/019__retain_related_people__seed44__George_W__Bush_official_portrait,_realistic_photo.png",50,7.5,512,512,0.22282814979553223,0.21899797022342682,0.2119511067867279,0.2822069525718689,0.22282814979553223,0.22282814979553223,0.23771867652734122,0.2822069525718689
base_fp,retain_related_people,19,"George W. Bush official portrait, realistic photo",55,"019__retain_related_people__seed55__George_W__Bush_official_portrait,_realistic_photo.png","stress_test_outputs_with_base/base_fp/019__retain_related_people__seed55__George_W__Bush_official_portrait,_realistic_photo.png",50,7.5,512,512,0.21940726041793823,0.21384891867637634,0.21280452609062195,0.28758469223976135,0.21940726041793823,0.21940726041793823,0.2380793790022532,0.28758469223976135
